source_table,analysis_row_kind,ray_gap_regime,usable_for_ray_gap_distribution,timestamp,experiment_record_id,experiment_family,dataset,projection_mode,point_id,distance_group,distance_order,base_condition_id,angle_group,angle_order,shot2_angle_deg,shot3_angle_m3_m1_deg,shot3_angle_m3_m2_deg,testpoint_x,testpoint_y,testpoint_z,testpoint_marker_distance_mean_mm,noise_type,noise_sigma_px,repeat_index,success_flag,is_clean_baseline,tre_mm_raw,re_px_raw,ray_gap_mm_raw,marker_sort_rms,calibration_reproj_rms,markers_sorted,perspective_calibration_ready
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:24+08:00,20260421_194924_307920,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,3,1,0,0.4157920634654521,0.6540965880689994,0.3110271507702501,0.0558772087100376,0.5513373028773755,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:24+08:00,20260421_194924_595049,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,4,1,0,0.2571848187252867,0.7871360972552023,0.3779887459522946,0.0558772087100376,0.6039865712437763,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:24+08:00,20260421_194924_878156,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,5,1,0,0.250138434180111,0.2740228154171145,0.0776214418827868,0.0558772087100376,0.6262180132329944,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:25+08:00,20260421_194925_153616,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,6,1,0,0.2691886799769834,0.5726111231930674,0.0176317161125707,0.0558772087100376,0.53284516136492,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:25+08:00,20260421_194925_428966,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,7,1,0,0.8033327419971766,1.4497241513192447,0.262429888953164,0.0558772087100376,0.5397754878765114,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:25+08:00,20260421_194925_708872,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,8,1,0,0.5473734845348976,0.8020169549159152,0.5153232988572659,0.0558772087100376,0.6259096527814901,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:25+08:00,20260421_194925_986535,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,9,1,0,0.8997946630763161,2.4951686308835006,0.3281115611694502,0.0558772087100376,0.5201858493887387,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:26+08:00,20260421_194926_267435,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,10,1,0,0.7677820746412327,0.5327251444661307,0.1356082151383041,0.0558772087100376,0.656838714370435,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:26+08:00,20260421_194926_558060,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,11,1,0,0.2965272816403346,0.7964682696546938,0.1899309428145656,0.0558772087100376,0.5609920167295323,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:26+08:00,20260421_194926_842649,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,12,1,0,0.1106395069566207,0.4335750124010905,0.1629711531604962,0.0558772087100376,0.5321417413991932,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:27+08:00,20260421_194927_141014,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,13,1,0,0.1782072365879443,0.436578029475166,0.2473289021482455,0.0558772087100376,0.6346081145573227,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:27+08:00,20260421_194927_435603,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,14,1,0,0.5645383311673967,0.846947862665678,0.3729260206511587,0.0558772087100376,0.5274411599346355,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:27+08:00,20260421_194927_729975,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,15,1,0,0.7614249989524207,1.0968011374188562,0.4252510638221031,0.0558772087100376,0.52952093491036,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:28+08:00,20260421_194928_047672,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,16,1,0,0.3445563389982267,0.7858898048097516,0.4018074155488941,0.0558772087100376,0.5172117075667962,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:28+08:00,20260421_194928_363910,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,17,1,0,0.2377380517094496,0.4508665038237732,0.1688652816591283,0.0558772087100376,0.5139640092564948,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:28+08:00,20260421_194928_696757,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,18,1,0,0.4309385455497324,0.7146017736303912,0.016090385422866,0.0558772087100376,0.5491082414263149,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:29+08:00,20260421_194929_032560,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,19,1,0,0.795903973491483,1.1378220784730415,0.2144339994478746,0.0558772087100376,0.62827681661723,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:29+08:00,20260421_194929_384655,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,20,1,0,0.2879015962864445,0.8090210030598542,0.0978077085163567,0.0558772087100376,0.583393536698992,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:29+08:00,20260421_194929_741006,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,21,1,0,0.3891171399273803,0.3402950932191372,0.2953177733121782,0.0558772087100376,0.4986220923356492,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:30+08:00,20260421_194930_113398,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,22,1,0,0.6390249663014405,0.7315629652021974,0.0852065078152086,0.0558772087100376,0.5172367701410122,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:30+08:00,20260421_194930_483670,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,23,1,0,0.2596994707803439,0.266804813361376,0.0285770220934409,0.0558772087100376,0.6391935375556779,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:30+08:00,20260421_194930_864041,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,24,1,0,0.3504939705668476,1.1279536486469892,0.5840154004645329,0.0558772087100376,0.5701624883551305,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:31+08:00,20260421_194931_258452,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,25,1,0,1.2314266084259284,1.3530247622821103,0.3355388260848474,0.0558772087100376,0.5333006955701373,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:31+08:00,20260421_194931_668344,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,26,1,0,0.114357120652705,0.238495727634067,0.7622520272766062,0.0558772087100376,0.5155423506887895,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:32+08:00,20260421_194932_086797,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,27,1,0,0.1967125056289874,0.9992556068265088,0.2201612161103626,0.0558772087100376,0.5580919543669566,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:32+08:00,20260421_194932_518395,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,28,1,0,0.5184628234481176,0.8496512235686469,0.213292079860138,0.0558772087100376,0.7008912716937705,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:32+08:00,20260421_194932_950388,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,29,1,0,0.4461617781612766,0.3596810782429091,0.3576899580270687,0.0558772087100376,0.6049305931624123,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:33+08:00,20260421_194933_291314,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,30,1,0,0.4790696621144489,1.893462850976252,0.7867764220076998,0.0558772087100376,0.5295366585002584,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:33+08:00,20260421_194933_572573,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,31,1,0,0.5368936572631902,0.9000684910360366,0.5834520729297247,0.0558772087100376,0.5299526905332625,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:33+08:00,20260421_194933_861354,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,32,1,0,0.141317480259443,0.1333124864690611,0.1991074802643676,0.0558772087100376,0.6528819005226053,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:34+08:00,20260421_194934_142816,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,33,1,0,0.2643453587373378,0.2812147002349164,0.0332395855547232,0.0558772087100376,0.5980393966354396,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:34+08:00,20260421_194934_426158,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,34,1,0,0.2099359679518632,0.6839243246320579,0.5053588356239823,0.0558772087100376,0.709969843121998,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:34+08:00,20260421_194934_703760,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,35,1,0,0.3296862720519632,0.398688042631163,0.4890981624732312,0.0558772087100376,0.5083571677464972,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:34+08:00,20260421_194934_992536,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,36,1,0,0.5245012530786838,0.6077109153412159,0.3225789132338138,0.0558772087100376,0.5676362555152306,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:35+08:00,20260421_194935_282174,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,37,1,0,0.292598099292215,0.2541583764918376,0.1092401610515708,0.0558772087100376,0.682142779239994,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:35+08:00,20260421_194935_573316,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,38,1,0,1.3197307831748797,3.0850517935899857,0.5088104066177269,0.0558772087100376,0.5444904141384384,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:35+08:00,20260421_194935_862637,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,39,1,0,0.3934196814256436,0.9181506269657368,0.325955456763188,0.0558772087100376,0.5858487510986069,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:36+08:00,20260421_194936_161823,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,40,1,0,0.360400488901745,0.1327123393906044,0.4006261278572181,0.0558772087100376,0.5865895805081492,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:36+08:00,20260421_194936_456561,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,41,1,0,0.4477188569540077,0.3188598360402482,0.1845874007465656,0.0558772087100376,0.6673065930548202,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:36+08:00,20260421_194936_759446,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,42,1,0,0.3226486139044004,0.0650396287854332,0.2936152205928253,0.0558772087100376,0.6172055022552848,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:37+08:00,20260421_194937_065387,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,43,1,0,0.5200234025472387,1.277114387130917,0.0745659369730233,0.0558772087100376,0.5951979310888496,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:37+08:00,20260421_194937_385046,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,44,1,0,0.2769968121541098,0.7301720079068916,0.0439026251770412,0.0558772087100376,0.5334464265310227,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:37+08:00,20260421_194937_708233,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,45,1,0,0.4226266558551672,1.8623400311599,0.4545554134910492,0.0558772087100376,0.5684641440958359,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:38+08:00,20260421_194938_043485,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,46,1,0,0.2916580090540916,0.3693775020386404,0.1095436566804089,0.0558772087100376,0.4624977909341339,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:38+08:00,20260421_194938_382270,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,47,1,0,1.187785224615297,2.7676001399396744,0.1710440675738709,0.0558772087100376,0.5792122630726823,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:38+08:00,20260421_194938_727485,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,48,1,0,0.4844835768932841,0.5159154770205839,0.1238347833079051,0.0558772087100376,0.5590923576211928,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:39+08:00,20260421_194939_083188,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,49,1,0,0.5220061515210463,0.3217590340114755,5.829335452093972e-05,0.0558772087100376,0.721487345778436,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:39+08:00,20260421_194939_449625,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,0.5,50,1,0,0.5742779747947863,0.9445038882204996,0.5042483534947009,0.0558772087100376,0.5637376206776363,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T19:49:50+08:00,20260421_194950_505264,controlled_perturbation_study,CTChest,perspective,tp_-13.70_90.66_-182.12,Near,1,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,Medium,2,46.99,43.1,67.87,-13.69535542,90.66418457,-182.1198578,50.92337922386323,marker-only,1.0,1,1,0,0.4926987109567354,1.3467380451414324,0.1541832438758034,0.0558772087100376,1.133373812104299,1,1
